question_text,prediction,ground_truths,generated_text,correctness,context,LARS_BASE,llava_evqa_rerank_base_no_context,llava_evqa_rerank_base_with_context,llava_evqa_rerank_no_p_prime,llava_evqa_rerank_no_p_q_i,llava_evqa_rerank_no_p_q_c,llava_evqa_rerank_no_p_q
What part of this plant is hairy?,Leaves,['stem'],[],0,"Agrimonia pilosa (Hangul: 짚신나물), also known as hairy agrimony, is a flowering plant in the family Rosaceae. It is distributed primarily over the Korean Peninsula, Japan, China, Siberia, and Eastern Europe.",0.4462364614009857,0.05933208763599396,0.11597684770822525,0.047745030373334885,0.2800788879394531,0.07637925446033478,0.10415388643741608
What is a common pest of this plant?,Caterpillar,['moths'],[],0,"C. gossypii is a common pest of cotton, but has also been reported from the castor-oil plant (Ricinus communis) and another twenty three species of plant hosts.",0.5993736386299133,0.00978733692318201,0.04562392458319664,0.05204235389828682,0.1049966886639595,0.11364861577749252,0.06611304730176926
"Along with slopes and recently burned areas, what type of landscape does this plant prefer?",Forest,['hills'],[],0,"These plants occur along the banks of canals, edges of ditches and fields, sides of roads, meadows, slopes and forests. They prefer chalky soils and moist, shady areas, at an altitude of 0–800 metres (0–2,625 ft) above sea level.",0.6719902157783508,0.03538680449128151,0.03544267639517784,0.006450421642512083,0.13604304194450378,0.033113639801740646,0.03466876968741417
When was the dam at this dam completed?,1972,['1968'],[],0,The construction of the dam began in 1965 and in 1972 the multipurpose dam was completed.,0.828829288482666,0.08294415473937988,0.2536788284778595,0.024367164820432663,0.2493874579668045,0.14181645214557648,0.06638947129249573
What is the subfamily of this insect?,Ischnorhynchinae,['Tettigoniinae'],[],0,"Ischnorhynchinae is a subfamily of seed bugs in the family Lygaeidae. There are about 16 genera and more than 70 described species in Ischnorhynchinae. The members of this subfamily are small, terrestrial insects that typically translucent or transparent plate-like structures covering the thorax (pronota) and tend to live in plant flowers.",0.8689993619918823,0.014656181447207928,0.03820958733558655,0.006390073336660862,0.18052007257938385,0.010420531034469604,0.04885036498308182
"In addition to bushes, what kind of trees do these birds nest in?",Oak,['conifer'],[],0,"These birds forage in trees and bushes, sometimes in ground vegetation. They mainly eat seeds, berries, and insects. They are fond of sunflower seeds, millet, and thistle.",0.887536883354187,0.05017466843128204,0.33186623454093933,0.20263472199440002,0.20412665605545044,0.08311539888381958,0.1194273829460144
Are lizards in the diet of this bird primarily or infrequently from the iberian peninsula?,Frequently,['primarily'],[],0,"In a few cases, northern goshawks have been recorded hunting and killing prey beyond birds and mammals. In some of the warmer drier extensions of their range, reptiles may be available to them to hunt. Only one species of snake is recorded from their diet, the small innocuous grass snake (Natrix natrix), at 66 g (2.3 oz); however about a half dozen lizards are recorded in their diet, primarily from the Iberian peninsula but also from the Ural mountains and the American southwest. The only known location in the northern goshawk's range where reptiles were taken in large numbers was Sierra de Guadarrama, Spain, where the 77 g (2.7 oz) ocellated lizard (Timon lepidus) was the second most numerous prey species. Amphibians are even rarer in the diet, only recorded more than singly in one study each from Spain and from England. Fish are similarly rare in the diet, recorded twice each in Bavaria and Belarus. A few pellets have included remains of insects, much of which may be ingested incidentally or via the stomachs of birds that they have consumed. However, there is some evidence they at times will hunt large ground-dwelling insects such as dung beetles.",0.4797093868255615,0.13849511742591858,0.13225221633911133,0.47661569714546204,0.4903489947319031,0.17917102575302124,0.4241703450679779
What type of meadows does this plant prefer?,Rocky,['open'],[],0,"These plants prefer calcareous soils in dry grasslands, rocky meadows, slopes or hillsides.  They can be found at an altitude of 800–1,800 metres (2,600–5,900 ft).",0.36858096718788147,0.028071288019418716,0.21904891729354858,0.22651715576648712,0.07885798811912537,0.009399313479661942,0.06775257736444473
What protrude from the flower of this plant?,Anthers,['white stamens'],[],0,"Grooved, tubular flowers, with ovate-triangular, recurved lobes that are undulated on the margins. Anthers protrude from flower tube. Indigenous to the arid, summer-rainfall interior of Southern Africa. Adromischus schuldtianus Adromischus trigynus Adromischus umbraticola",0.7741895914077759,0.050524599850177765,0.5789510607719421,0.8168302178382874,0.05815976485610008,0.2685158848762512,0.46316713094711304
What shape does the pith of the twigs of this plant have?,Round,['hollow'],[],0,"Cornus rugosa is a shrub or small tree, 1–4 m (3–13 ft) tall, with yellowish-green twigs that may have red or purple blotches.  Pith is white.  Leafs are oppositely arranged, round orbicularly shaped with an acuminate tip, have an entire margin, and are woolly to hairless below. Leaves have 6-8 pairs of lateral veins and 7–15 cm long. Leaf scars are broadly U-shaped with 3 bundle scars. White flowers appear in early summer arranged on flat topped cymes. The flowers themselves are pedunculate with 4 calyx lobes and 4 petals. The cymes are 3–6 cm (1+1⁄4–2+1⁄4 in) wide and contain 20–50 flowers. Fruits are blue to greenish white drupe that matures in October. Roundleaf dogwood prefers well drained to normal moisture soil and, like most dogwoods, is shade tolerant.",0.8874556422233582,0.10917777568101883,0.36287006735801697,0.3132685422897339,0.5543090105056763,0.09056181460618973,0.500275194644928
What country's ministry of culture lists this castle as a monument historique?,France,['French'],[],0,"The castle has been listed since 1992 as a monument historique by the French Ministry of Culture. Protection covers the castle itself, the courtyards and the dry moats.",0.9878987669944763,0.7370368838310242,0.8753213286399841,0.8955561518669128,0.8550611138343811,0.7947400212287903,0.6057027578353882
What is one common name for this plant?,Bamboo,['Apple of Sodom'],[],0,"Tiger grass is another common name for this plant throughout the tropics where it is grown as an ornamental. It may be used to create the effect of bamboo, which it resembles, but to which it is not related.",0.8537881970405579,0.007734034210443497,0.01704300008714199,0.012125788256525993,0.05903114378452301,0.06103508174419403,0.10703025758266449
What is this mosque close to?,Grand bazaar,"[""Khan Jahan Ali's Tomb""]",[],0,"The Mahmut Pasha Mosque (Turkish: Mahmut Paşa Camii) is a 15th-century Ottoman mosque close to the Grand Bazaar in the Eminönü district of Istanbul, Turkey.",0.5182763934135437,0.01285604853183031,0.05680929124355316,0.06051907315850258,0.5426365733146667,0.019495990127325058,0.017129575833678246
What type of soil does this tree prefer?,Wet,"['poor, thin, dry, rocky or sandy soils']",[],0,"This tree prefers wet soil, and partial shade or partial to full sun. It is often cultivated for shade.",0.9865853786468506,0.07311951369047165,0.18414461612701416,0.3600465953350067,0.22957172989845276,0.25485849380493164,0.2707935571670532
What genus is this plant in?,Phaeanthus,['Baccharis'],[],0,Phaeanthus is a genus of plant in family Annonaceae.,0.7231285572052002,0.01034380029886961,0.016514820978045464,0.009680190123617649,0.0041212355718016624,0.0014130224008113146,0.006013198290020227
Where is the nearest known site of this plant?,Mexico,['eastern North America'],[],0,"The plant is native to Baja California in México, where it is known only from one small granite hill near the Gulf Coast town of San Felipe.",0.5599770545959473,0.009731466881930828,0.017365003004670143,0.007225241977721453,0.08588778227567673,0.014880702830851078,0.016713306307792664
What type of bird is this?,Waxbill,['passerine'],[],0,"The yellow-mantled widowbird was the type species of its genus, and was originally named from the city of Ouidah in Benin. Nowadays the name whydah (i.e. Ouidah) is however applied to the long-tailed species of the Viduidae. Gill, Frank; Donsker, David, eds. (2018). ""Waxbills, parrotfinches, munias, whydahs, Olive Warbler, accentors, pipits"". World Bird List Version 8.1. International Ornithologists' Union. Retrieved 2 May 2018.",0.03460947796702385,0.007065196521580219,0.009435327723622322,0.006109917536377907,0.026702305302023888,0.001330575905740261,0.011264506727457047
