question_text,prediction,ground_truths,generated_text,correctness,context,LARS_BASE,llava_infoseek_eva_clip_base_no_context,llava_infoseek_eva_clip_base_with_context,llava_infoseek_eva_clip_no_p_prime,llava_infoseek_eva_clip_no_p_q_i,llava_infoseek_eva_clip_no_p_q_c,llava_infoseek_eva_clip_no_p_q
What is the highest observed lifespan of this animal?,20 years,['16.2'],[],0,"The hydraulic mining technique of directing high pressurized streams of water onto the land to uncover gold revealed that Ester had rich deposits of fossils and bones of prehistoric animals. In the 1950s, Walter Wigger, who owned the Ester Creek Gold Mine, discovered a 198-pound mammoth tusk along Ester Creek. Photographs taken by tourists in the 1940s document huge piles of bones of prehistoric animals including tusks, skulls, and large leg bones that were washed out by the process of stripping.",0.2190287858247757,0.002258342457935214,0.0032604888547211885,0.002955495845526457,0.0006363940774463117,0.005129984114319086,0.0011064744321629405
What is the closest upper taxonomy of this plant?,Chicory,['Lactuca'],[],0,"Endive (/ˈɛndaɪv, -dɪv, ˈɑːndiːv/) is a leaf vegetable belonging to the genus Cichorium, which includes several similar bitter-leafed vegetables. Species include Cichorium endivia (also called endive), Cichorium pumilum (also called wild endive), and Cichorium intybus (also called common chicory). Common chicory includes types such as radicchio, puntarelle, and Belgian endive. There is considerable confusion between Cichorium endivia and Cichorium intybus.",0.3309241533279419,0.0008870899910107255,0.002215500921010971,0.0023110017646104097,0.0006145855295471847,0.0056266519241034985,0.0007699530106037855
how many metre is the wingspan of this bird?,200,['2.18'],[],0,"Order: Procellariiformes   Family: Diomedeidae The albatrosses are among the largest flying birds, with long, narrow wings for gliding. The majority are found in the Southern Hemisphere with only vagrants occurring in the North Atlantic.",0.0355868823826313,0.0030485116876661777,0.002802132396027446,0.0026767065282911062,0.0006327384617179632,0.0029479293152689934,0.0008299074834212661
Which diocese does this building belong to?,Armenian,['Diocese of Tavush'],[],0,The small St. Stepanos Church dates back to 1244.,0.3077281713485718,0.06420895457267761,0.03817854821681976,0.0319378636777401,0.003927325829863548,0.3133170008659363,0.0048607210628688335
What is the closest parent taxonomy of this animal?,Dactyloidae,['Lacerta'],[],0,"The name for this group of lizards originates from the Carib anoli. It was modified and used in French Creole, and then transferred to English via the genus name Anolis, coined by French zoologist François Marie Daudin in 1802. Several family names have been used for the anoles in recent decades. Initially they were placed in Iguanidae. This family, then comprising several very different groups, was split into eight families in 1989, with anoles being part of Polychrotidae together with Polychrus (bush anoles). However, genetic studies have shown that Polychrus is closer to Hoplocercidae than the true anoles. The true anoles are closer to Corytophanidae (basilisks and relatives). The true anoles have therefore been transferred to their own family Dactyloidae, alternatively listed as subfamily Dactyloinae of family Iguanidae. The name Anolidae (Cope, 1864) has sometimes been used, but it is a junior synonym of Dactyloidae (Fitzinger, 1843). More than 425 species of true anoles are known. New species are regularly described, including 12 in 2016 alone. Most of the recent discoveries have been from the mainland of the Americas, with fewer new anoles described from the comparatively better-known Caribbean Islands.",0.6403392553329468,0.0007892362773418427,0.025099115446209908,0.0029297545552253723,0.0009794076904654503,0.005536157172173262,0.0008611152297817171
What is the length of this vehicle in millimetre?,4200,['4020'],[],0,"The Volkswagen Golf Mk2 is a hatchback, the second generation of the Volkswagen Golf and the successor to the Volkswagen Golf Mk1. It was Volkswagen's highest volume seller from 1983 and ended in (German) production in late 1992, to be replaced by the Volkswagen Golf Mk3. The Mk2 was larger than the Mk1; its wheelbase grew slightly (+ 75 mm (3.0 in)), as did exterior dimensions (length + 180 mm (7.1 in), width + 55 mm (2.2 in), height + 5 mm (0.2 in)). Weight was up accordingly by about 120 kg (260 lb). Exterior design, developed in-house by VW design director Schäfer, kept the general lines of its Giugiaro-designed predecessor, but was slightly more rounded. All told, about 6.3 million second-generation Golfs were built.",0.029992157593369484,0.0053514400497078896,0.008621386252343655,0.06309597194194794,0.01050172932446003,0.06610433757305145,0.004035081248730421
who/what operates this place?,Church,['Greater London Authority'],[],0,"In 2015, UK group Trollstation pretended that they were stealing money and art work, prompting an emergency services response. Various members of the group were arrested and jailed.",0.4850223958492279,0.0007069665589369833,0.0012524268822744489,0.001493352116085589,0.0006163665093481541,0.0012552740518003702,0.0006864572060294449
What equipment or engine is used by this vehicle to provide power?,Rocket,['Space Shuttle Solid Rocket Booster | Space Shuttle Orbital Maneuvering System | RS-25'],[],0,"Shuttle Reference manual Orbiter Vehicles Shuttle Program Funding 1992 – 2002 NASA Space Shuttle News Reference – 1981 (PDF document) R. A. Pielke, ""Space Shuttle Value open to Interpretation"", Aviation Week, issue 26. July 1993, p. 57 (.pdf)",0.6180785894393921,0.4668874442577362,0.006359583232551813,0.008660594932734966,0.0020898745860904455,0.01867678388953209,0.000945717329159379
What is the total quantity of produced items for this type of aircraft?,100,['1026'],[],0,"The aircraft's initial flight was in 1979. At the time of takeoff and the crash, the weather was calm, with visibility at more than 3,500 metres (11,500 ft), very few clouds, and a temperature of −18 °C (0 °F). The weather did not play a role in the crash. Of the 104 passengers aboard, five were children. There were seven crew members. Of the 111 people aboard, all of the crew and 103 passengers were killed in the crash. No ground injuries or casualties were reported.",0.1039903536438942,0.0028198722284287214,0.00288299098610878,0.012087623588740826,0.0007654301589354873,0.005412844009697437,0.002139765303581953
What is this organization named after?,Antonov,['Andrei Tupolev'],[],0,"Aeroflot, the Soviet Union's national carrier, experienced a number of serious accidents and incidents during the 1970s. The airline's worst accident during the decade took place in August 1979, when two Tupolev Tu-134s were involved in a mid-air collision over the Ukrainian city then named Dniprodzerzhinsk, with the loss of 178 lives. Including this event, there were nine deadly incidents with more than 100 fatalities, while the total recorded number of casualties was 3,541 for the decade. Almost all of the events shown below occurred within the Soviet Union. Certain Western media conjectured that the Soviet government was reluctant to publicly admit the occurrence of such events, which might render these figures higher, as fatal events would have only been admitted when there were foreigners aboard the crashed aircraft, the accident took place in a foreign country, or they reached the news for some reason. However, no significant amount of unreported serious accidents have emerged after the dissolution of the USSR, in any of its then-constituent republics. The Antonov An-10, which entered the fleet in 1957, was withdrawn from service following an accident that occurred in May 1972 and killed all 122 people on board. In the decade, the company lost six aircraft of the type. Aeroflot also retired the Tu-124 (entered the fleet in 1962) following a 1979 accident that killed all 63 on board. The company lost seven aircraft of the type in the decade. Other types lost in accidents/incidents were 170 Antonov An-2s, 18 Antonov An-12s, two Antonov An-22s, 31 Antonov An-24s, three Antonov An-26s, three Avia 14s, one Beriev Be-30, 13 Ilyushin Il-14s, 19 Ilyushin Il-18s, two Ilyushin Il-62s, two Let L-410 Turbolets, six Lisunov Li-2s, 16 Tupolev Tu-104s, seven Tupolev Tu-134s, six Tupolev Tu-154s, and 27 Yakovlev Yak-40s. This totals to 339 aircraft lost in this decade.",0.8497942686080933,0.3922640383243561,0.021191714331507683,0.016483575105667114,0.0823015570640564,0.06108531728386879,0.00912957452237606
What is the height of this animal in metre?,3,['4'],[],0,"The building will host several thousand animals from all five large oceans in tanks that are up to 8 metres and a diameter of up to 30 metres.  Among these animals are planned to be sharks, coral reefs, large octopuses, and penguins.",0.23480874300003052,0.03261076658964157,0.05185292288661003,0.07094690203666687,0.0014752347487956285,0.040318962186574936,0.009856481105089188
What country does this building belong to?,Armenia,['Azerbaijan'],[],0,"The art of carving khachkars has witnessed a rebirth as a symbol of Armenian culture in the 20th century.  There are hundreds of khachkars worldwide, many of which are memorials to commemorate the victims of the Armenian genocide. Khachkars have been placed in various locations, including at the Vatican Museums, Canterbury Cathedral's memorial garden, St Mary's Cathedral, Sydney, Colorado State Capitol, Temple of Peace, Cardiff, Christ Church Cathedral, Dublin, and elsewhere.  According to one count, there are nearly 30 khachkars on public locations in France. Armenian khachkars have been acquired or donated to many museums or temporarily represented at significant exhibitions all around the world such as at the British Museum, the Metropolitan Museum of Art or the Special Exhibition of the National Museum of Ethnology, Osaka, Japan.",0.9621849060058594,0.8434829115867615,0.7729224562644958,0.5645142197608948,0.4259016215801239,0.8284658789634705,0.4439634680747986
What is the closest upper taxonomy of this insect?,Butterfly,['Lyssa'],[],0,"Lyssa zampa, the tropical swallowtail moth or Laos brown butterfly, is a moth of the family Uraniidae. The species was first described by British entomologist Arthur Gardiner Butler in 1869. The species is native to a wide range of tropical South-East Asia: Indonesia, Singapore, Malaysia, Thailand, and the Philippines. It is also recorded from Andaman Islands, southern China, the Himalayas, and sporadically in East Asia: Taiwan, Japan and South Korea. The forewing length is about 70 mm (2.8 in) and the wingspan reaches a maximum of 160 mm (6.3 in). It is most abundant from May to November depending on the location. The genus Lyssa is generally categorized as a nocturnal or crepuscular group, but this species has been found to be active both during the day and at night. This species is also known for its mass emergence and migration. Because of that ecology and the habit that they are often attracted by urban bright lights, this species can attract human attention. The larvae feed on Endospermum and other members of the rubber tree family (Euphorbiaceae).",0.8710639476776123,0.000548527343198657,0.027943434193730354,0.010993012227118015,0.0005925794830545783,0.12330838292837143,0.0008179499418474734
