question_text,prediction,ground_truths,generated_text,correctness,context,LARS_BASE,llava_infoseek_bm25_base_no_context,llava_infoseek_bm25_base_with_context,llava_infoseek_bm25_no_p_prime,llava_infoseek_bm25_no_p_q_i,llava_infoseek_bm25_no_p_q_c,llava_infoseek_bm25_no_p_q
Whom was this building officially opened by?,Queen elizabeth,['Elizabeth II'],[],0,"The first Lloyd's building (address 12 Leadenhall Street) had been built on this site in 1928 to the design of Sir Edwin Cooper. In 1958, due to expansion of the market, a new building was constructed across the road at 51 Lime Street (now the site of the Willis Building). Lloyd's now occupied the Heysham Building and the Cooper Building. By the 1970s Lloyd's had again outgrown these two buildings and proposed to extend the Cooper Building. In 1978, the corporation ran an architectural competition which attracted designs from practices such as Foster Associates, Arup and Ioeh Ming Pei. Lloyd's commissioned Richard Rogers to redevelop the site, and the original 1928 building on the western corner of Lime and Leadenhall Streets was demolished to make way for the present one, which was officially opened by Queen Elizabeth II on 18 November 1986. The 1928 building's entrance at 12 Leadenhall Street was preserved and forms a rather incongruous attachment to the 1986 structure. Demolition of the 1958 building commenced in 2004 to make way for the 26-storey Willis Building.",0.9229406118392944,0.002186344936490059,0.38818666338920593,0.12232867628335953,0.16110573709011078,0.4278532862663269,0.2104387730360031
Where is the habitat of this plant?,Mediterranean,['hardwood forest'],[],0,"Because B. psenes relies on Ficus carica to breed, it is found in regions where this fig species grows. These wasps' native range is in the Palaearctic, including Southern Europe near the Mediterranean Basin. B. psenes has been introduced on other continents to ensure that Ficus carica bear fruit there.",0.4861244261264801,0.004853521008044481,0.03880992904305458,0.14452166855335236,0.01277633011341095,0.008727936074137688,0.07652410864830017
What is the closest parent taxonomy of this plant?,Dahlia,['Dahlia'],[],1,"Sherff (1955), in the first modern taxonomy described three sections for the 18 species he recognised, Pseudodendron, Epiphytum and Dahlia. By 1969 Sørensen recognised 29 species and four sections by splitting off Entemophyllon from section Dahlia. By contrast Giannasi (1975) using a phytochemical analysis based on flavonoids, reduced the genus to just two sections, Entemophyllon and Dahlia, the latter having three subsections, Pseudodendron, Dahlia, and Merckii. Sørensen then issued a further revision in 1980, incorporating subsection Merckii in his original section Dahlia. When he described two new species in the 1980s (Dahlia tubulata and D. congestifolia), he placed them within his existing sections. A further species, Dahlia sorensenii was added by Hansen and Hjerting in (1996).  At the same time they demonstrated that Dahlia pinnata should more properly be designated D. x pinnata. D. x pinnata was shown to actually be a variant of D. sorensenii that had acquired hybrid qualities before it was introduced to Europe in the sixteenth century and formally named by Cavanilles. The original wild D. pinnata is presumed extinct. Further species continue to be described, Saar (2003) describing 35 species. However separation of the sections on morphological, cytologal and biocemical criteria has not been entirely satisfactory. To date these sectional divisions have not been fully supported phylogenetically, which demonstrate only section Entemophyllon as a distinct sectional clade. The other major grouping is the core Dahlia clade (CDC), which includes most of the section Dahlia. The remainder of the species occupy what has been described as the variable root clade (VRC) which includes the small section Pseudodendron but also the monotypic section Epiphytum and a number of species from within section Dahlia. Outside of these three clades lie D. tubulata and D. merckii as a polytomy. Horticulturally the sections retain some usage, section Pseudodendron being referred to a",0.6948248744010925,0.0008433732436969876,0.4205382764339447,0.4688696563243866,0.5716097354888916,0.5651395916938782,0.27559828758239746
Who is the manufacturer of this vehicle?,Cadillac,['Cadillac'],[],1,"The Cadillac ATS-V sedan and coupe fill the gap left by the second-generation CTS-V. Cadillac made the first and second generation CTS smaller than BMW's 5-Series and larger than the 3-Series. However, with the third-generation CTS growing larger to match the size of the 5-Series, Cadillac armed the ATS-V with the LF4 twin-turbo V6 engine, producing 464 horsepower (346 kW) and 445 pound-feet (603 N⋅m). The ATS-V is the first-ever V series Cadillac to be powered by a V6 rather than a V8.",0.9320882558822632,0.9434202313423157,0.6550562381744385,0.6452977061271667,0.814290463924408,0.5575979948043823,0.46120890974998474
Which body of water is this place located in or next to?,River,['Seine'],[],0,"A riparian forest or riparian woodland is a forested or wooded area of land adjacent to a body of water such as a river, stream, pond, lake, marshland, estuary, canal, sink or reservoir.",0.9151298403739929,0.0010092214215546846,0.027773268520832062,0.017581205815076828,0.0011143266456201673,0.010089200921356678,0.002412942936643958
Who is the creator of this building?,Architect,['Bruno Schmitz | Emil Hundrieser'],[],0,Great Trek Völkerschlachtdenkmal,0.6617075204849243,0.0005807071574963629,0.14779780805110931,0.05206762254238129,0.001773047144524753,0.005047396291047335,0.01865258440375328
Which city or region does this lake locate in?,Zurich,['Zürich'],[],0,"The observatory offers guided tours – Moon, Solar System objects, stars, star clusters, interstellar clouds, and galaxies – and special events for a wide audience, as well as individual tours for schools and groups. Paid public tours can be found on clear weather from Tuesday to Friday, starting at 20:00 (8 pm). The central location and the city of Zurich overriding observation tower also provide an unusual view of the city, Lake Zurich and Alps. The Urania house hosts a restaurant and an exclusive Bar, too. At the same time, its location in the middle of the city of Zurich is a serious problem: light pollution allows restricted observations of few galaxies and nebulae. Therefore, observations are limited practically to the moon and planets and bright celestial objects.",0.9688782691955566,0.7471322417259216,0.5781885981559753,0.5682238340377808,0.12276788800954819,0.42556750774383545,0.2645781636238098
What is the architectural style of this building?,Pre-Romanesque,['Romanesque architecture'],[],0,"The Church of Santa María (Lebeña) (Spanish: Iglesia de Santa María (Lebeña)) is a medieval building located in Cillorigo de Liébana, Spain.  The architectural style is Pre-Romanesque.",0.524555504322052,0.0015827390598133206,0.04249989986419678,0.003479614621028304,0.025017686188220978,0.0006871189689263701,0.02324259653687477
What is the sea level in metre of this lake?,292,['845.6'],[],0,"Peterson Creek begins at an unnamed lake in North Frontenac township at an elevation of 292 metres (958 ft) about 9 kilometres (6 mi) northwest of the community of Ompah. It flows east to Cruse Lake, then turns northeast and passes through Bobs Lake, takes in an unnamed left tributary arriving from Mountain Lake, and reaches Chathams Lake. The creek continues northeast, passes into Lanark Highlands township, takes in an unnamed left tributary arriving from Twin Lake, and heads east. It takes in a third unnamed left tributary arriving from McIntosh Lake, and reaches its mouth at the South Branch Clyde River at an elevation of 189 metres (620 ft), about 3 kilometres (1.9 mi) southwest and upstream of the community of Clyde Forks. The Clyde River flows via the Mississippi River to the Ottawa River.",0.11490049958229065,0.04803396761417389,0.0795840173959732,0.011044339276850224,0.030856776982545853,0.0019564684480428696,0.02388870157301426
Which continent does this building belong to?,North america,['North America'],[],1,"Fenway station is a light rail stop on the MBTA Green Line D branch, located under Park Drive near the Riverway in the Fenway–Kenmore neighborhood of Boston, Massachusetts. It opened along with the rest of the D branch on July 4, 1959, when trolleys replaced Highland branch commuter rail service. The station is fully accessible from Park Drive via the Landmark Center parking lot, as well as from Miner Street. Named after the Fenway parkway rather than Fenway Park, it is not the nearest station to the stadium—Lansdowne commuter rail and Kenmore Green Line station are closer. Nevertheless, it is heavily used during Boston Red Sox home games and other Fenway Park events.",0.8135988116264343,0.9339079856872559,0.5504681468009949,0.8145918846130371,0.25190165638923645,0.7433017492294312,0.8137434720993042
Which place is this animal endemic to?,United states,['Texas'],[],0,"The yellow-bellied slider (Trachemys scripta scripta) is a land and water turtle belonging to the family Emydidae. This subspecies of pond slider is native to the southeastern United States, specifically from Florida to southeastern Virginia, and is the most common turtle species in its range. It is found in a wide variety of habitats, including slow-moving rivers, floodplain swamps, marshes, seasonal wetlands, and permanent ponds. Yellow-bellied sliders are popular as pets.",0.27285367250442505,0.0007634053472429514,0.014573460444808006,0.0021052444353699684,0.0041733249090611935,0.006773872300982475,0.08452204614877701
What is the architectural style of this building?,Gothic,['Perpendicular Gothic | English Gothic architecture | Gothic Revival'],[],0,"The exterior is constructed of grey Catraig stone, with Morcar stone for the mouldings and is in an Early English style. The interior is faced with white limestone and exceptionally rich, with members of Burges' favourite team, Thomas Nicholls and Lonsdale, contributing.  It is particularly interesting as representing an architectural move from Burges' favourite Early French style to an English inspiration. Pevsner describes it thus: ""Of determined originality, the impression is one of great opulence, even if of a somewhat elephantine calibre.""  In 2007, architectural historian James Stevens Curl mentioned the church among five worthwhile buildings where ""it is still possible to experience something of the Victorian mastery of colour, detail, and architectural grandeur"", along with the palace of Westminster, Westminster Cathedral, All Saints' Church in Margaret Street and All Saints' Church in Maidenhead.",0.9468598365783691,0.0006227244157344103,0.027219532057642937,0.004444865044206381,0.002242341870442033,0.0019661157857626677,0.01060571614652872
What is the country of origin of this sport?,Scotland,['Scotland'],[],1,The following is an incomplete list of golf courses in Nova Scotia. Highlands Links Fox Harb'r Golf Resort & Spa Cabot Links Cabot Cliffs Bell Bay Dundee Golf and Country Club Lingan Golf and Country Club Ken Wo Golf & Country Club Eagles Crest Golf Course Berwick Heights Golf Club Avon Valley Golf Club Island Green Golf Course Glen Lovat Golf Club Northumberland Links Abercrombie Golf & Country Club Pictou Golf & Country Club Coyote Hill Golf Club Yarmouth Golf & Country Club River Run Golf Club Truro Golf & Country Club Mountain Golf Course Antigonish Golf & Country Club Granite Springs Golf Club Chester Golf Club Ashburn Golf Club Pubnico Golf Club Sherwood Golf & Country Club Oakfield Golf & Country Club Amherst Golf Club River Oaks Golf Club Glen Arbour Golf Course,0.9212532639503479,0.4035826623439789,0.09989426285028458,0.2533669173717499,0.0590018555521965,0.009343942627310753,0.03248608484864235
